Region;City_size;Gender;Age;School;Marital_status;Employ;Owner;Pensioner;Student;Education;Lang_English;Lang_Others;Driver;Field_of_activity;Position;Work_Days;Work_Hour;Social_position;Satisf_degree;Health;Help_overcome;Level_material_security;Level_prof;Level_adapt;Level_depend;Social_status;Social_stratum;Number_ living_with;Money_need;Monetary_receipts;Housing;Life_change
Ульяновская обл;Село;Женский;55;Республ., краевой, обл. центр;Женат, замужем;Нет;Нет;Да;Нет;Высшее, без уч. степени;Не владею;немецкий;Нет;;;6.0;5.0;Среднее;Скорее, удовлетв.;Хорошее;Образование. профессия;4.0;5.0;4.0;4.0;4.0;Средний слой;1.0;1500.0;1200.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Мужской;20;Село;Женат, замужем;Нет;Нет;Да;Нет;Неполное среднее;Не владею;чувашский;Нет;;;7.0;8.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;1.0;1.0;2.0;3.0;2.0;Низший  слой;4.0;4000.0;1200.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;51;Село;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;;Нет;Сельское, лесное хоз-во;Служащий, ИТР;7.0;10.0;Высокое;Скорее, удовлетв.;Удовлетв.;Образование. профессия;6.0;6.0;4.0;7.0;6.0;Выше среднего;3.0;10000.0;6000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;68;Село;Вдова (вдовец);;;Да;;Неполное среднее;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;2.0;4.0;2.0;3.0;3.0;Ниже среднего;1.0;1000.0;700.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Мужской;30;Село;Не состоял в браке;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;;Связь, инф. технологии;Служащий, ИТР;6.0;12.0;Среднее;Скорее, не удовлетв.;Плохое;Образование. профессия;3.0;4.0;3.0;4.0;4.0;Ниже среднего;2.0;5000.0;4000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;62;Село;Вдова (вдовец);Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Низкое;Затр. отв;Удовлетв.;Поддержка семьи;2.0;1.0;3.0;7.0;2.0;Ниже среднего;1.0;1000.0;800.0;Отдельный дом (часть);Не изменится
Ульяновская обл;Село;Женский;44;Село;Женат, замужем;Да;Нет;Нет;Нет;Неполное среднее;Не владею;чувашский;Нет;Образование;Рабочий;7.0;14.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;2.0;1.0;4.0;7.0;4.0;Ниже среднего;3.0;5000.0;2500.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Мужской;52;Село;Женат, замужем;Да;Нет;Нет;Нет;Неполное среднее;Не владею;;Да;Сельское, лесное хоз-во;Рабочий;7.0;10.0;Среднее;Скорее, удовлетв.;Отличное;Другое;4.0;2.0;4.0;6.0;3.0;Ниже среднего;2.0;5000.0;4000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;62;Село;Разведен(а);Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;3.0;4.0;3.0;4.0;3.0;Средний слой;2.0;4500.0;2000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;59;Село;Вдова (вдовец);Нет;Нет;Да;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;3.0;3.0;3.0;3.0;3.0;Ниже среднего;1.0;1000.0;600.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;48;Республ., краевой, обл. центр;Женат, замужем;Нет;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;;;6.0;10.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;6.0;6.0;9.0;9.0;5.0;Выше среднего;8.0;15000.0;6000.0;Отдельный дом (часть);Не изменится
Ульяновская обл;Село;Мужской;79;Село;Женат, замужем;Нет;Нет;Да;Нет;Начальное;Не владею;;Да;;;1.0;5.0;Низкое;Затр. отв;Удовлетв.;Поддержка семьи;2.0;3.0;3.0;3.0;2.0;Ниже среднего;2.0;2000.0;2200.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;76;Село;Вдова (вдовец);Нет;Нет;Да;Нет;Начальное;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Удовлетв.;Другое;2.0;3.0;2.0;3.0;2.0;Ниже среднего;1.0;1000.0;500.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Мужской;46;Город респ., краев.,обл. подчин.;Женат, замужем;Нет;Нет;Нет;Нет;Среднее спец.;Не владею;киргизский;Да;Сельское, лесное хоз-во;;7.0;8.0;Среднее;Скорее, удовлетв.;Отличное;Образование. профессия;4.0;4.0;4.0;6.0;4.0;Выше среднего;4.0;20000.0;15000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;45;Республ., краевой, обл. центр;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;казахский;Нет;Образование;Руководитель предпр.;6.0;10.0;Высокое;Скорее, удовлетв.;Хорошее;Поддержка семьи;4.0;4.0;4.0;6.0;6.0;Средний слой;5.0;6000.0;5000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;40;Республ., краевой, обл. центр;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Здравоохранение;Служащий, ИТР;5.0;8.0;Среднее;Скорее, не удовлетв.;Хорошее;Поддержка семьи;3.0;5.0;3.0;5.0;3.0;Ниже среднего;3.0;2000.0;1500.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Мужской;46;Республ., краевой, обл. центр;Вдова (вдовец);Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;Сельское, лесное хоз-во;Рабочий;7.0;10.0;Низкое;Не удовлетворены;Хорошее;Поддержка семьи;2.0;4.0;3.0;4.0;2.0;Ниже среднего;3.0;20000.0;4000.0;Отдельный дом (часть);Скорее, улучшится
Ульяновская обл;Село;Женский;46;Республ., краевой, обл. центр;Женат, замужем;Нет;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, перевожу со словарем;;Нет;;;2.0;4.0;Низкое;Не удовлетворены;Удовлетв.;Другое;1.0;4.0;1.0;2.0;2.0;Низший  слой;6.0;6000.0;4200.0;Отдельный дом (часть);Скорее, ухудшится
Ульяновская обл;Село;Женский;29;Республ., краевой, обл. центр;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;Розн. торг.,общ. пит., бытовое обсл.;Служащий, ИТР;5.0;7.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;4.0;3.0;4.0;7.0;4.0;Средний слой;3.0;10000.0;5000.0;Отдельный дом (часть);Скорее, улучшится
